coin,earliest_trade_date,network_date,user1,user1_num_mentions,user1_num_posts,user1_num_subjects,user1_days_since_first_post,user1_degree_total,user1_degree_incoming,user1_degree_outgoing,user1_clustering_coefficient,user1_closeness_centrality_unweighted,user1_closeness_centrality_weighted,user1_closeness_centrality_incoming_unweighted,user1_closeness_centrality_outgoing_unweighted,user1_closeness_centrality_incoming_weighted,user1_closeness_centrality_outgoing_weighted,user1_betweenness_centrality_weighted,user1_satoshi_distance,user1_satoshi_pagerank_weighted,user1_pagerank_weighted
MNTA,2014-08-30,2014-08-14,MonetaCoin,1,24,1,1,4,4,0,0.1666667,0.001406949,0.001408686,0.0001116208,1.593676e-05,0.0001116284,1.593676e-05,0.0,4,1.210987e-05,2.961485e-05
DIG,2014-06-28,2010-03-01,NewLibertyStandard,1,149,12,41,20,14,6,0.2952381,0.7419355,1.033708,0.3026316,0.1055046,0.3254717,0.1082353,46.03333,1,0.08246122,0.1022383
HYP,2014-08-09,2014-07-07,presstab,1,685,2,210,49,39,10,0.05673759,0.00147463,0.001476192,0.0001174199,2.202517e-05,0.0001174302,2.202528e-05,33555.4,4,6.177485e-06,2.246906e-05
LOT,2013-12-28,2011-06-03,Auriga,1,3,1,1,3,3,0,0.0,0.09746995,0.1051066,0.002646192,0.0005627462,0.002650369,0.0005627462,0.0,3,0.0002114171,0.0004376338
ARCH,2014-10-06,2013-12-27,skytaper,1,43,2,237,25,6,19,0.2282609,0.004309737,0.004323115,0.0004399659,5.686137e-05,0.0004400838,5.686205e-05,74.38892,4,2.629842e-06,1.018168e-05
PPC,2013-04-28,2012-10-03,Sunny King,1,722,17,54,110,88,22,0.1090497,0.02888635,0.0298812,0.001493334,0.0002920772,0.001495498,0.0002921082,23570.96,2,0.0005347526,0.001057573
XXX,2014-07-03,2014-07-28,SushiChef,1,73,0,55,16,9,7,0.075,0.001442418,0.001444198,0.0001121257,2.140015e-05,0.0001121364,2.140025e-05,29601.68,4,3.985002e-06,1.391729e-05
SOL,2014-09-07,2014-01-08,Solcoin Project,1,95,2,1,28,28,0,0.02116402,0.003783991,0.003797254,0.0003790091,3.619123e-05,0.0003791009,3.619123e-05,0.0,4,2.128756e-05,7.193345e-05
XWC,2014-04-18,2014-10-01,WhitecoinFoundation,1,0,0,1,11,11,0,0.0,0.001287754,0.001289258,0.0001036602,1.510711e-05,0.0001036669,1.510711e-05,0.0,4,2.355046e-06,9.496892e-06
NSR,2014-10-25,2015-02-15,drakoin,1,489,12,432,204,72,132,0.03126372,0.001157738,0.001159139,9.286635e-05,1.849609e-05,9.287169e-05,1.849615e-05,332730.3,4,2.186156e-05,7.495848e-05
UTC,2014-02-09,2013-07-22,digit,1,336,5,55,95,23,72,0.1736445,0.01114665,0.01126637,0.0008414435,0.0001012289,0.0008421069,0.0001012312,28238.75,3,2.310678e-05,7.995129e-05
CESC,2014-04-03,2014-03-21,cryptoescudo,1,17,1,1,1,0,1,0.0,0.001827887,0.001830452,2.170469e-05,2.892606e-05,2.170469e-05,2.892622e-05,0.0,inf,1.099001e-06,4.676444e-06
BRIT,2014-07-03,2011-06-09,xavier,1,66,6,47,35,32,3,0.2067227,0.06032871,0.06255844,0.002130173,0.0007892254,0.002132088,0.0007894411,2741.25,2,0.0009125869,0.001491912
XCASH,2014-09-11,2014-09-02,johnnyxcash,1,28,1,1,10,10,0,0.08888889,0.001358283,0.001359871,0.0001075,1.555137e-05,0.0001075099,1.555137e-05,0.0,4,2.191503e-06,8.170266e-06
HTML5,2014-09-19,2014-09-29,HTMLCOIN,1,188,0,165,42,40,2,0.009291521,0.00129313,0.001294524,0.0001040388,1.513707e-05,0.0001040451,1.513707e-05,155.35,4,7.739765e-06,3.151138e-05
MTC,2014-03-15,2014-01-21,monica87,1,33,5,1,9,5,4,0.1071429,0.003630176,0.003645066,0.0003436353,4.547538e-05,0.0003437273,4.547587e-05,8774.51,4,5.23665e-06,2.005102e-05
PINK,2014-05-11,2014-05-02,bigman,1,39,3,1,19,19,0,0.04093567,0.001641565,0.001643804,0.0001481401,1.931994e-05,0.0001481592,1.931994e-05,0.0,4,3.466747e-06,1.300179e-05
SDC,2014-07-31,2014-01-09,shadowcoin,1,8,1,1,6,6,0,0.06666667,0.003766056,0.003778528,0.0003671203,3.579226e-05,0.0003672106,3.579226e-05,0.0,4,2.69149e-06,1.050649e-05
ARI,2014-02-20,2014-02-08,olympicsdude,1,74,1,3,109,102,7,0.01349948,0.002659524,0.002664817,0.000280011,3.580816e-05,0.0002800618,3.580843e-05,248411.3,4,3.99966e-05,0.0001556852
TRUST,2014-07-10,2014-06-22,mitchellmint,1,354,3,118,26,14,12,0.1466667,0.001524016,0.001525942,0.000123191,2.26139e-05,0.0001232027,2.261399e-05,1787.567,4,2.327757e-06,7.848156e-06
NYAN,2014-02-09,2013-12-22,myhoho,1,169,6,889,131,45,86,0.063992,0.004815489,0.004836462,0.0004782263,6.087351e-05,0.0004783776,6.087448e-05,96677.18,3,3.988759e-05,8.761625e-05
HBN,2013-12-20,2013-07-25,thundertoe,1,219,35,779,63,39,24,0.1300899,0.01089592,0.01101171,0.0008326275,0.0001004047,0.0008333073,0.0001004073,13292.12,3,4.334157e-05,0.0001091621
TIX,2013-11-03,2013-09-21,Lottery Tickets,1,193,4,1,47,47,0,0.0906568,0.00934608,0.009417485,0.0007379606,6.059504e-05,0.0007383869,6.059504e-05,0.0,3,4.129018e-05,0.0001215645
CANN,2014-08-02,2014-02-26,hypes,1,96,5,61,128,113,15,0.01820866,0.002159946,0.002164754,0.0002297014,3.204351e-05,0.0002297376,3.204369e-05,146036.5,4,2.401519e-05,9.148774e-05
GSX,2014-11-23,2014-11-11,glowshares,1,50,1,1,15,15,0,0.04761905,0.001250974,0.00125206,0.0001004559,1.46619e-05,0.0001004615,1.46619e-05,0.0,4,2.122413e-06,7.830018e-06
DRS,2014-06-15,2014-05-02,Nthused,1,988,16,122,206,63,143,0.04485892,0.001642778,0.001645237,0.0001481222,2.560001e-05,0.0001481462,2.560013e-05,963583.9,3,1.76012e-05,4.529926e-05
NAS,2014-04-15,2011-08-17,deepceleron,1,361,7,53,21,13,8,0.1520468,0.02946108,0.0300543,0.001818332,0.0004306491,0.001819633,0.0004307115,107.3929,3,0.0003744776,0.0007990744
CCN,2014-04-25,2014-03-25,Cannacoin,1,76,3,31,18,16,2,0.0,0.001787954,0.001790436,0.0001832259,2.855614e-05,0.0001832437,2.855632e-05,179.0857,4,3.124301e-06,1.193665e-05
NAV,2014-06-12,2014-05-27,GREEDYJOHN,1,342,6,122,34,19,15,0.08712121,0.001589356,0.001592262,0.0001320931,2.364142e-05,0.0001321083,2.364157e-05,13812.21,4,6.418572e-06,2.197367e-05
BOB,2014-08-27,2014-01-11,deeppurple72,1,373,74,195,21,12,9,0.1333333,0.003746368,0.003756747,0.0003653904,4.937875e-05,0.0003654738,4.937928e-05,24.5,4,2.777399e-06,1.115603e-05
SHLD,2014-07-12,2014-07-09,shieldcoindevs,1,28,1,1,34,34,0,0.003565062,0.00147678,0.001478463,0.0001170338,1.673388e-05,0.0001170423,1.673388e-05,0.0,3,4.11955e-06,1.458768e-05
XBOT,2014-09-07,2014-08-30,Socialbot,1,126,2,12,57,57,0,0.01441103,0.001371641,0.001373228,0.0001080107,1.560476e-05,0.0001080186,1.560476e-05,0.0,4,1.074953e-05,3.438743e-05
APEX,2014-07-18,2014-12-19,cynicSOB,1,0,0,115,20,6,14,0.02631579,0.001219141,0.001220485,9.665754e-05,1.894994e-05,9.666279e-05,1.895e-05,59342.23,4,1.019604e-06,4.044772e-06
MYR,2014-03-08,2014-02-25,baokychen,1,161,11,34,18,3,15,0.05882353,0.002177214,0.002183153,0.0002314931,3.216813e-05,0.000231522,3.216841e-05,143.1,6,1.326427e-06,5.686684e-06
UIS,2015-01-12,2014-12-22,neuroMode,1,450,56,367,317,189,128,0.04916502,0.001215585,0.001217101,9.64621e-05,1.89317e-05,9.647101e-05,1.893175e-05,1850176.0,3,0.0001305151,0.0002989331
LYC,2014-04-11,2014-02-09,vampirecoin,1,35,3,1,13,13,0,0.06410256,0.002614733,0.002624477,0.0002741185,2.640613e-05,0.0002742073,2.640613e-05,0.0,4,2.495329e-06,1.037425e-05
IOC,2014-08-02,2011-09-15,worldinacoin,1,613,25,2,5,2,3,0.8333333,0.02915076,0.02996509,0.001781118,0.0004027362,0.001783667,0.0004027905,0.0,3,3.773678e-05,9.304519e-05
NXT,2013-12-04,2013-09-29,BCNext,1,230,10,1,14,14,0,0.07692308,0.009338695,0.009413119,0.0007214183,6.002401e-05,0.0007218308,6.002401e-05,0.0,3,1.563867e-05,4.646355e-05
BQC,2013-05-08,2012-07-04,Cubox,1,8,3,1,4,4,0,0.1666667,0.03212926,0.03311556,0.001584392,0.0001862891,0.00158679,0.0001862891,0.0,3,2.375864e-05,6.311556e-05
CRAIG,2014-09-30,2014-09-24,CraigsCoin,1,7,1,1,5,5,0,0.0,0.00130482,0.001306238,0.0001045298,1.52082e-05,0.0001045379,1.52082e-05,0.0,4,2.305751e-06,6.827823e-06
OC,2014-05-13,2014-04-24,Orangecoin,1,59,1,1,14,14,0,0.03296703,0.001671754,0.00167411,0.0001594058,1.981768e-05,0.0001594268,1.981768e-05,0.0,4,5.590384e-06,1.974007e-05
BVC,2014-10-04,2014-08-30,Sumpfbiene,1,114,4,207,20,16,4,0.05789474,0.001371373,0.001373418,0.0001079863,2.050161e-05,0.000107993,2.050169e-05,3700.347,4,5.556346e-06,2.020313e-05
CXC,2014-12-25,2015-02-14,cxc.bid,1,0,0,1,0,0,0,0.0,1.39821e-05,1.39821e-05,1.39821e-05,1.39821e-05,1.39821e-05,1.39821e-05,0.0,inf,7.919562e-07,3.291003e-06
BCX,2014-01-31,2013-12-03,jackofall1232,1,145,15,135,60,56,4,0.09943503,0.006626528,0.006672059,0.0006269807,7.563813e-05,0.0006272735,7.563997e-05,10.33333,3,3.921918e-05,9.976588e-05
XST,2014-07-10,2014-07-09,najzenmajsen,1,392,3,83,71,6,65,0.04426559,0.001476876,0.001478609,0.0001170175,2.195506e-05,0.0001170292,2.195515e-05,850.1469,4,1.246289e-06,4.863338e-06
CLOAK,2014-06-06,2014-06-04,TheDagger,1,43,2,4,146,146,0,0.01218706,0.001567455,0.001570167,0.0001293794,1.770444e-05,0.0001293911,1.770444e-05,0.0,3,2.895389e-05,9.789458e-05
MWC,2014-08-09,2014-08-06,MWC Dev,1,35,1,1,24,24,0,0.02898551,0.001407707,0.001409452,0.0001114859,1.61041e-05,0.0001114939,1.61041e-05,0.0,4,2.267234e-06,8.980976e-06
FLO,2013-11-27,2013-07-09,Walt Sobchak,1,332,18,51,62,42,20,0.1960073,0.01164609,0.01181398,0.0008810267,0.0001047487,0.000881634,0.0001047516,1412.748,3,9.127851e-05,0.0002370866
LKY,2013-06-14,2013-05-25,LuckyC,1,6,2,1,131,131,0,0.08009395,0.01354332,0.0136753,0.0009251725,8.126778e-05,0.0009257355,8.126778e-05,0.0,3,0.0001929264,0.000575934
XSI,2014-04-23,2014-04-17,cryptonewbie,1,164,6,56,51,20,31,0.04156863,0.001680484,0.001682572,0.0001663212,2.686107e-05,0.0001663456,2.686121e-05,114180.1,4,4.781271e-06,1.652287e-05
VIOR,2014-11-23,2014-10-26,Viorcoin,1,116,1,1,13,13,0,0.06410256,0.001262145,0.001263519,0.0001017455,1.481679e-05,0.0001017533,1.481679e-05,0.0,4,8.018491e-06,2.180868e-05
BLOCK,2014-11-01,2014-07-12,APEXcoin_Team,1,139,4,1,51,51,0,0.02196078,0.001470357,0.001471981,0.0001158036,1.665917e-05,0.0001158113,1.665917e-05,0.0,4,6.927559e-06,2.496775e-05
PTC,2014-02-22,2014-01-08,CryptoMP,1,154,10,24,35,30,5,0.04033613,0.003786027,0.003802341,0.0003788721,5.085985e-05,0.0003790093,5.086074e-05,362.9532,4,1.121802e-05,4.130353e-05
ROX,2014-07-01,2014-06-29,Roxcoin,1,23,1,1,59,59,0,0.01168907,0.001501337,0.001502991,0.0001199577,1.701635e-05,0.0001199669,1.701635e-05,0.0,4,8.607661e-06,2.603668e-05
OSC,2014-03-15,2013-08-07,r3wt,1,2677,86,87,710,545,165,0.05769541,0.01037286,0.01048788,0.0008086865,9.753726e-05,0.0008093171,9.754012e-05,843738.6,2,0.0007033037,0.001823123
MNC,2013-05-03,2013-04-13,vipah,1,6,2,1,5,5,0,0.3,0.02020981,0.02084603,0.001203863,0.0001156203,0.001205443,0.0001156203,0.0,4,3.321698e-05,9.12782e-05
PTS,2013-11-21,2014-06-25,FandangledGizmo,1,2,0,434,100,44,56,0.1224227,0.001515276,0.001517583,0.0001219638,2.249241e-05,0.0001219746,2.249247e-05,5727.07,3,2.587072e-05,3.779199e-05
MNE,2014-10-25,2014-09-26,Mchrono,1,98,2,1,20,20,0,0.02631579,0.001303273,0.00130448,0.0001043244,1.517658e-05,0.0001043311,1.517658e-05,0.0,4,2.822825e-06,1.046074e-05
TRI,2014-07-21,2013-01-20,remotemass,1,341,147,73,154,146,8,0.1427589,0.02600934,0.02687068,0.001415562,0.0002668248,0.001417705,0.0002668472,15241.62,2,0.0008085701,0.001485354
TRK,2014-07-16,2014-06-04,truckcoin,1,67,2,1,19,19,0,0.01754386,0.001566745,0.001568807,0.0001292728,1.770444e-05,0.0001292871,1.770444e-05,0.0,4,3.997275e-06,1.483544e-05
TRL,2014-09-30,2014-02-08,TrollCoins,1,100,2,1,7,7,0,0.0,0.002654324,0.002660622,0.0002799716,2.65915e-05,0.0002800207,2.65915e-05,0.0,5,1.801548e-06,7.840355e-06
BDC,2015-01-25,2014-11-30,Bollywoodcoin,1,33,3,14,66,66,0,0.02890443,0.001232979,0.001234582,9.828787e-05,1.450474e-05,9.829548e-05,1.450474e-05,0.0,4,1.538339e-05,4.995281e-05
TRC,2013-04-28,2012-11-06,grimd34th,1,60,2,250,35,16,19,0.3226891,0.02870247,0.02940329,0.001477283,0.0002819442,0.001478999,0.0002819699,2545.0,3,9.107356e-05,0.0001803265
KOBO,2015-02-15,2015-01-12,TheTribesman,1,332,7,394,157,111,46,0.07859238,0.001182362,0.001183655,9.462683e-05,1.873343e-05,9.4634e-05,1.873353e-05,306877.0,3,5.055382e-05,0.0001062668
USDe,2014-02-06,2014-01-09,akd,1,44,1,1,1,1,0,0.0,0.00373434,0.003747397,3.579482e-05,3.579226e-05,3.579482e-05,3.579226e-05,0.0,inf,3.08076e-06,1.280667e-05
VOOT,2014-06-12,2014-05-30,vootcoin_dev,1,3,2,1,2,2,0,0.0,0.001573782,0.001576521,1.787566e-05,1.787502e-05,1.787566e-05,1.787502e-05,0.0,inf,1.144789e-06,4.816351e-06
ENRG,2014-05-15,2014-04-30,energycr,1,123,1,1,60,60,0,0.01468927,0.001638829,0.001641002,0.0001488614,1.940918e-05,0.0001488767,1.940918e-05,0.0,4,5.540389e-05,0.0001650627
LTCD,2014-09-11,2014-08-29,Litecoindark,1,39,1,1,8,8,0,0.0,0.001365069,0.0013668,0.000108142,1.562085e-05,0.0001081511,1.562085e-05,0.0,5,1.153528e-06,4.750949e-06
OCUPY,2014-11-16,2015-01-28,ocupy,1,44,1,84,90,89,1,0.0227216,0.001165408,0.001166355,9.384177e-05,1.407578e-05,9.384835e-05,1.407578e-05,57.33333,3,1.851525e-05,5.440915e-05
NEC,2014-03-26,2013-07-26,Neo8,1,87,15,1,30,30,0,0.1770115,0.01085724,0.01096008,0.0008346001,6.667556e-05,0.0008351482,6.667556e-05,0.0,3,3.096363e-05,9.100566e-05
NET,2013-12-17,2011-08-18,johnyj,1,368,17,14,11,4,7,0.1636364,0.0305192,0.03115768,0.001820761,0.0004297811,0.00182197,0.0004298287,29.83333,3,0.0002350097,0.0001502805
SILK,2014-05-11,2014-02-13,silkcoinproject,1,2,1,1,3,3,0,0.0,0.002383058,0.002388985,0.0002598701,2.572943e-05,0.0002599171,2.572943e-05,0.0,5,1.532332e-06,6.322907e-06
TEK,2014-05-20,2013-09-10,thundertoe,1,290,37,826,246,218,28,0.07235692,0.009644356,0.009753275,0.0007508434,9.195671e-05,0.0007514819,9.195897e-05,101928.8,3,0.000248729,0.0006583418
PMP,2014-10-20,2014-06-26,TheMightyX,1,882,4,354,294,11,283,0.01676302,0.00151351,0.001515313,0.0001214381,2.245049e-05,0.0001214494,2.245056e-05,30206.53,4,2.913354e-06,1.091507e-05
NBT,2014-09-23,2014-09-26,ronnyb,1,18,7,65,30,28,2,0.02068966,0.001303374,0.001304754,0.0001043018,1.993986e-05,0.0001043066,1.993991e-05,168.1167,4,3.882928e-06,1.329635e-05
TES,2014-02-06,2014-01-18,Vlad2Vlad,1,2019,36,246,387,348,39,0.07323647,0.003852431,0.003871109,0.0003614521,4.695379e-05,0.0003615914,4.695434e-05,490134.1,3,0.0005440603,0.001320052
CORG,2014-02-21,2014-02-03,corgicoin,1,50,1,1,59,59,0,0.01987142,0.002914636,0.002921608,0.0002978555,2.781254e-05,0.000297929,2.781254e-05,0.0,4,1.516151e-05,4.961789e-05
GML,2014-07-03,2014-05-05,gameleaguedev,1,89,2,18,120,120,0,0.01134454,0.001631013,0.001633127,0.0001469446,1.916259e-05,0.000146962,1.916259e-05,0.0,4,1.74124e-05,6.835382e-05
ELC,2013-06-09,2013-05-15,AlternativeCypt,1,169,5,6,67,29,38,0.1894521,0.01335327,0.01353893,0.0009679294,0.0001349948,0.0009688211,0.0001350004,11196.83,3,9.4581e-05,0.000258505
RBBT,2014-08-30,2014-02-16,rabbitcointeam,1,33,1,1,3,3,0,0.0,0.002372037,0.002377574,0.0002529202,2.529404e-05,0.0002529667,2.529404e-05,0.0,5,2.022115e-06,7.855066e-06
FLT,2014-03-20,2014-03-05,coolisbad,1,185,1,48,72,45,27,0.05320814,0.002020038,0.002024577,0.0002178456,3.102923e-05,0.0002178865,3.102945e-05,92598.8,4,1.39813e-05,4.462165e-05
RDD,2014-02-09,2014-01-21,ReddCoin,1,63,3,1,59,59,0,0.02863822,0.003633948,0.003645277,0.0003444224,3.252033e-05,0.000344506,3.252033e-05,0.0,4,1.306433e-05,4.836578e-05
DIEM,2014-04-28,2014-03-14,Carpe Diem Coin,1,352,11,1,33,32,1,0.03598485,0.00187541,0.001878337,0.0001985918,2.969841e-05,0.0001986276,2.969859e-05,76843.84,4,2.497634e-05,9.234106e-05
MINT,2014-02-19,2014-02-06,mintcointeam,1,33,1,1,7,7,0,0.0,0.002740995,0.002746992,0.000286577,2.705335e-05,0.0002866426,2.705335e-05,0.0,5,3.654603e-06,1.475961e-05
ELT,2014-06-12,2014-05-26,electron-coin,1,17,1,1,12,12,0,0.01515152,0.001591135,0.001593323,0.000132753,1.803947e-05,0.000132768,1.803947e-05,0.0,4,2.863849e-06,9.97754e-06
MED,2014-10-22,2014-01-04,smallplatf,1,261,3,150,7,6,1,0.0952381,0.004009924,0.004023942,0.000406693,5.273191e-05,0.0004068663,5.273279e-05,6.0,4,4.783227e-06,1.718238e-05
MEC,2013-07-07,2013-05-30,kimoto,1,73,3,1,37,37,0,0.1921922,0.01282418,0.01295779,0.000893609,7.916403e-05,0.0008942209,7.916403e-05,0.0,3,5.347302e-05,0.0001522995
HIRO,2014-03-26,2014-03-16,HiroS,1,136,10,12,172,154,18,0.0203968,0.001838706,0.001842309,0.0001946669,2.949631e-05,0.0001947007,2.949656e-05,704957.2,3,6.166566e-05,0.0001937342
NAUT,2014-05-15,2014-05-02,BK_PHI,1,80,1,1,18,18,0,0.02614379,0.0016408,0.001643447,0.0001481571,1.931994e-05,0.0001481747,1.931994e-05,0.0,4,1.731624e-05,5.956128e-05
SMLY,2015-01-28,2014-11-05,gstefans,1,56,1,1,2,2,0,0.0,0.001259404,0.001261293,0.0001009059,1.471584e-05,0.0001009136,1.471584e-05,0.0,5,9.163598e-07,3.752498e-06
GDC,2013-12-17,2013-07-15,Grandcoin,1,28,10,2,35,34,1,0.1478992,0.01135638,0.01147228,0.0008589597,6.828269e-05,0.0008595653,6.828269e-05,72.83333,3,3.895036e-05,0.0001252332
BOOM,2014-08-02,2014-01-28,argutus,1,13,6,58,16,16,0,0.04166667,0.003182743,0.003195992,0.0003098428,2.923036e-05,0.0003099461,2.923036e-05,0.0,4,9.239697e-06,2.817813e-05
WKC,2014-06-25,2014-05-27,wankcoin,1,12,1,1,16,16,0,0.025,0.001589387,0.001591454,0.0001321469,1.799338e-05,0.0001321618,1.799338e-05,0.0,4,4.47782e-06,1.563367e-05
QSLV,2014-11-13,2014-11-01,QuicksilverCoin,1,40,2,6,14,14,0,0.0,0.001261992,0.001263588,0.0001009324,1.475209e-05,0.0001009377,1.475209e-05,0.0,4,3.463943e-06,1.195268e-05
CIN,2014-09-07,2014-11-08,CrowdWhale,1,92,1,308,42,22,20,0.05342625,0.001251405,0.001252637,0.00010056,1.933727e-05,0.0001005681,1.933734e-05,928.1964,4,3.612607e-06,1.162431e-05
SEED,2014-10-07,2014-09-04,gregheflee,1,3,2,1,20,19,1,0.05789474,0.001356186,0.001357951,0.0001072798,1.55159e-05,0.0001072894,1.55159e-05,2.25,3,4.62928e-06,9.571505e-06
KRYP,2014-10-19,2014-05-13,bigtop1967,1,149,2,122,11,4,7,0.1636364,0.001622775,0.001625072,0.0001406234,2.45926e-05,0.0001406372,2.459274e-05,12769.41,4,1.302495e-06,5.481155e-06
MSC,2013-12-24,2013-11-27,djohnston,1,13,1,30,3,0,3,0.6666667,0.007983817,0.008039958,5.356473e-05,7.926591e-05,5.356473e-05,7.926755e-05,0.0,inf,2.429585e-06,1.020585e-05
QCN,2014-05-26,2014-05-09,OracionSeis,1,232,10,348,86,67,19,0.08492507,0.001636972,0.00163974,0.0001436371,2.498905e-05,0.0001436493,2.498922e-05,283042.7,4,5.391794e-05,0.0001517205
KARM,2014-02-08,2014-02-03,vdaevski,1,29,1,7,5,0,5,0.0,0.002911091,0.002920247,2.781254e-05,3.772057e-05,2.781254e-05,3.772091e-05,0.0,inf,1.286689e-06,5.614745e-06
PIMP,2014-12-14,2014-12-21,PIMPdev,1,75,1,27,82,82,0,0.01084011,0.001219297,0.001220337,9.649321e-05,1.434741e-05,9.649932e-05,1.434741e-05,0.0,4,1.121353e-05,4.168808e-05
EAC,2013-12-28,2013-12-21,earthcoin,1,30,3,1,22,19,3,0.04329004,0.004871867,0.004894324,0.0004919853,6.177099e-05,0.0004921694,6.177231e-05,12869.48,4,1.800383e-05,6.323772e-05
PXI,2014-10-04,2014-07-21,Percise,1,186,7,20,9,9,0,0.0,0.001454386,0.001456364,0.0001134109,1.645549e-05,0.0001134209,1.645549e-05,0.0,5,1.803199e-06,7.549325e-06
PXC,2013-07-04,2013-11-12,ghostlander,1,19,0,204,50,25,25,0.1641156,0.008630836,0.008695844,0.0007021832,8.417743e-05,0.0007025903,8.417918e-05,5323.283,3,2.405481e-05,6.796412e-05
AC,2014-04-20,2014-04-12,AsiaCoin,1,61,1,1,5,5,0,0.0,0.001716178,0.001719227,0.0001699151,2.043819e-05,0.0001699335,2.043819e-05,0.0,5,2.859127e-06,1.03689e-05
BALLS,2014-11-04,2014-11-02,norcalnewbie707,1,17,1,298,39,34,5,0.03103914,0.001265519,0.001266627,0.0001008428,1.940968e-05,0.0001008493,1.940974e-05,33950.19,4,5.566536e-06,1.896262e-05
ICB,2014-07-16,2014-07-02,Icebergcoin,1,91,1,1,40,40,0,0.01538462,0.001476672,0.001478238,0.0001182662,1.69262e-05,0.000118273,1.69262e-05,0.0,4,4.563747e-06,1.703895e-05
AM,2014-07-07,2014-08-26,mitchr4,1,0,0,42,28,16,12,0.1243386,0.001377294,0.001378662,0.0001083036,2.059582e-05,0.0001083122,2.059589e-05,8157.452,4,4.195163e-06,1.329839e-05
START,2014-06-15,2014-06-14,startcoinproject,1,2,1,1,11,11,0,0.05454545,0.001557065,0.00155907,0.0001254298,1.740644e-05,0.0001254434,1.740644e-05,0.0,4,1.963393e-06,7.773047e-06
CND,2014-10-24,2014-10-16,cannabis.dark,1,36,1,1,10,10,0,0.06666667,0.001281392,0.00128302,0.0001018072,1.493028e-05,0.0001018172,1.493028e-05,0.0,4,1.999346e-06,7.07402e-06
U,2014-11-16,2011-09-19,Bitcoin Oz,1,1136,58,11,14,3,11,0.3076923,0.02945614,0.03019264,0.001782618,0.0003998729,0.001785017,0.0003999206,81.94194,3,2.945472e-05,8.626671e-05
CNL,2014-07-21,2014-07-19,ConcealCoin,1,4,1,1,58,58,0,0.01149425,0.001457527,0.001459057,0.0001135284,1.649866e-05,0.0001135373,1.649866e-05,0.0,4,7.655925e-06,2.636493e-05
NKA,2015-01-28,2013-11-03,Tsunamirain,1,108,9,88,42,37,5,0.08780488,0.008933438,0.009025232,0.0007136543,8.62384e-05,0.0007141349,8.624137e-05,7123.583,4,1.813779e-05,5.723226e-05
PFC,2014-11-23,2014-11-18,HashProfit,1,2,1,1,14,14,0,0.0,0.001243342,0.001244676,9.940827e-05,1.4593e-05,9.941641e-05,1.4593e-05,0.0,4,3.060135e-06,1.175159e-05
ZCC,2014-08-05,2013-08-06,zccoin,1,69,2,1,3,3,0,0.0,0.01014429,0.01026275,0.0008118524,6.521456e-05,0.0008124889,6.521456e-05,0.0,4,7.43619e-06,2.56122e-05
NOTE,2014-03-08,2013-07-26,spoid,1,639,12,85,203,48,155,0.1801598,0.01091906,0.01106041,0.0008339802,0.0001000548,0.0008345443,0.0001000581,76794.76,3,3.471748e-05,0.0001020035
NKT,2014-12-29,2014-12-18,nkt-coin-team,1,29,2,1,14,14,0,0.1868132,0.001214607,0.001215796,9.670658e-05,1.436823e-05,9.67132e-05,1.436823e-05,0.0,4,2.005421e-06,7.48203e-06
CHILD,2014-09-20,2014-08-25,ivanlabrie,1,756,2,433,86,8,78,0.07359781,0.001375735,0.001377807,0.0001088961,2.064134e-05,0.0001089033,2.064144e-05,127035.9,4,2.675365e-06,1.10181e-05
KRN,2014-03-15,2014-01-19,pengar,1,32,1,1,13,12,1,0.05128205,0.003714138,0.003726998,0.0003585096,3.325684e-05,0.0003586218,3.325684e-05,2001.324,4,1.269825e-05,4.146614e-05
CZC,2014-10-20,2014-08-28,zoata87,1,168,6,211,21,1,20,0.05238095,0.001367449,0.001369358,1.563404e-05,2.053488e-05,1.563404e-05,2.053496e-05,506.6762,inf,1.012697e-06,4.230873e-06
SUPER,2014-05-26,2013-05-16,Supercoin,1,8,1,1,37,37,0,0.04204204,0.01383176,0.01401123,0.0009556848,8.668516e-05,0.0009563814,8.668516e-05,0.0,4,5.556658e-05,0.0001706752
