coin,earliest_trade_date,network_date,user1,user1_num_mentions,user1_num_posts,user1_num_subjects,user1_days_since_first_post,user1_degree_total,user1_degree_incoming,user1_degree_outgoing,user1_clustering_coefficient,user1_closeness_centrality_unweighted,user1_closeness_centrality_weighted,user1_closeness_centrality_incoming_unweighted,user1_closeness_centrality_outgoing_unweighted,user1_closeness_centrality_incoming_weighted,user1_closeness_centrality_outgoing_weighted,user1_betweenness_centrality_weighted,user1_satoshi_distance,user1_satoshi_pagerank_weighted,user1_pagerank_weighted
ETC,2014-10-03,2014-06-07,ChekaZ,1,619,25,392,236,64,172,0.05239011,0.001582935,0.001585579,0.0001273216,2.311796e-05,0.000127332,2.311808e-05,1091340.0,3,1.490655e-05,4.329036e-05
BCX,2014-01-31,2013-08-29,Tommo_Aus,1,153,2,27,7,1,6,0.3809524,0.009231618,0.009310818,6.276676e-05,9.388085e-05,6.276676e-05,9.388334e-05,47.83333,inf,3.535106e-06,1.468258e-05
COL,2013-12-01,2013-01-02,xorxor,1,463,12,1,8,8,0,0.3214286,0.0270035,0.02768001,0.001430531,0.0001580278,0.0014323,0.0001580278,0.0,3,3.644596e-05,9.089704e-05
CON,2015-02-15,2014-06-26,bitpop,1,1367,41,1129,525,264,261,0.05332761,0.001513693,0.001515816,0.0001214513,2.245053e-05,0.0001214633,2.245062e-05,3183667.0,3,0.000154663,0.0002449452
CASH,2014-02-27,2013-05-27,maxpower,1,257,2,21,18,2,16,0.254902,0.0130031,0.01311813,0.0009184464,0.0001235373,0.0009192522,0.0001235412,1.45,4,5.608948e-06,2.082429e-05
KDC,2014-02-02,2013-08-29,Tommo_Aus,1,155,2,27,7,1,6,0.3809524,0.009231618,0.009310818,6.276676e-05,9.388085e-05,6.276676e-05,9.388334e-05,47.83333,inf,3.535106e-06,1.468258e-05
VRC,2014-05-16,2014-05-10,effectsToCause,1,76,1,1,7,7,0,0.0,0.001635042,0.001637286,0.0001426437,1.883842e-05,0.0001426531,1.883842e-05,0.0,5,1.572926e-06,6.55061e-06
QORA,2014-05-26,2014-03-20,qora,1,74,1,1,7,7,0,0.04761905,0.001837532,0.001840375,0.0001899189,2.178982e-05,0.0001899503,2.178982e-05,0.0,4,2.470241e-06,9.435425e-06
ZS,2014-05-02,2013-05-27,maxpower,1,285,2,21,18,2,16,0.254902,0.0130031,0.01311813,0.0009184464,0.0001235373,0.0009192522,0.0001235412,1.45,4,5.608948e-06,2.082429e-05
SRC,2013-09-28,2013-01-02,xorxor,1,444,10,1,8,8,0,0.3214286,0.0270035,0.02768001,0.001430531,0.0001580278,0.0014323,0.0001580278,0.0,3,3.644596e-05,9.089704e-05
FAIR,2014-03-22,2012-11-02,deepceleron,1,360,7,496,140,61,79,0.1950035,0.02910741,0.0300279,0.001480377,0.0002829998,0.001481709,0.000283034,13655.53,2,0.0004256197,0.0006935644
DIME,2014-01-06,2013-12-24,dimecoin,1,155,20,1,18,18,0,0.03921569,0.0044417,0.004458576,0.0004790729,4.182176e-05,0.0004792597,4.182176e-05,0.0,3,1.819414e-05,6.159558e-05
XMG,2014-09-24,2014-08-06,Mario241077,1,472,1,248,21,8,13,0.07142857,0.001408021,0.001410942,0.0001114751,2.116555e-05,0.0001114841,2.116571e-05,16715.05,4,2.731896e-06,9.241631e-06
HEX,2014-03-15,2014-02-23,Heisenbergprime,1,8,1,1,2,2,0,0.0,0.002226903,0.002231936,2.42742e-05,2.427302e-05,2.42742e-05,2.427302e-05,0.0,inf,2.180592e-06,9.408092e-06
COMM,2014-04-15,2013-08-25,CaptChadd,1,914,40,416,325,261,64,0.08572045,0.009758307,0.009865559,0.0007754511,9.486276e-05,0.0007760334,9.486504e-05,171327.4,3,0.0005055993,0.00127214
XMR,2014-05-20,2013-03-27,qxzn,1,190,6,527,18,9,9,0.1895425,0.02450484,0.024965,0.001368205,0.0002119635,0.001369651,0.0002119783,2966.5,3,3.454411e-05,8.606423e-05
UFO,2014-02-27,2014-01-15,watchtheskies,1,82,4,1,16,14,2,0.1083333,0.003869304,0.003891023,0.0003650947,4.776638e-05,0.0003652196,4.776689e-05,130.0,4,2.33605e-06,9.499047e-06
NMB,2014-09-05,2014-05-24,sr.machado,1,368,8,110,45,35,10,0.02727273,0.001599915,0.001601735,0.0001335781,2.380406e-05,0.0001335921,2.380419e-05,108169.6,4,1.791182e-05,5.82565e-05
NMC,2013-04-28,2011-06-12,wizzard0,1,24,1,109,9,8,1,0.0,0.04184677,0.04313386,0.001811427,0.000695036,0.001813064,0.000695155,1986.0,4,0.0001224968,0.0003597185
EVENT,2014-12-14,2014-10-28,EventToken,1,50,1,1,3,3,0,0.0,0.001259317,0.001260512,0.0001015495,1.479574e-05,0.0001015583,1.479574e-05,0.0,5,1.760344e-06,6.949981e-06
MNTA,2014-08-30,2014-08-14,MonetaCoin,1,24,1,1,4,4,0,0.1666667,0.001406949,0.001408686,0.0001116208,1.593676e-05,0.0001116284,1.593676e-05,0.0,4,1.210987e-05,2.961485e-05
DIG,2014-06-28,2010-03-01,NewLibertyStandard,1,149,12,41,20,14,6,0.2952381,0.7419355,1.033708,0.3026316,0.1055046,0.3254717,0.1082353,46.03333,1,0.08246122,0.1022383
HYP,2014-08-09,2013-05-27,maxpower,1,324,2,21,18,2,16,0.254902,0.0130031,0.01311813,0.0009184464,0.0001235373,0.0009192522,0.0001235412,1.45,4,5.608948e-06,2.082429e-05
LOT,2013-12-28,2011-06-03,Auriga,1,3,1,1,3,3,0,0.0,0.09746995,0.1051066,0.002646192,0.0005627462,0.002650369,0.0005627462,0.0,3,0.0002114171,0.0004376338
ARCH,2014-10-06,2013-12-27,skytaper,1,43,2,237,25,6,19,0.2282609,0.004309737,0.004323115,0.0004399659,5.686137e-05,0.0004400838,5.686205e-05,74.38892,4,2.629842e-06,1.018168e-05
PPC,2013-04-28,2012-10-03,Sunny King,1,722,17,54,110,88,22,0.1090497,0.02888635,0.0298812,0.001493334,0.0002920772,0.001495498,0.0002921082,23570.96,2,0.0005347526,0.001057573
XXX,2014-07-03,2011-09-12,peak,1,17,3,94,26,21,5,0.2092308,0.02969705,0.03024291,0.001776677,0.0004060302,0.001778524,0.0004060853,93.63452,3,0.0001210685,0.0002342563
SOL,2014-09-07,2013-05-27,maxpower,1,334,2,21,18,2,16,0.254902,0.0130031,0.01311813,0.0009184464,0.0001235373,0.0009192522,0.0001235412,1.45,4,5.608948e-06,2.082429e-05
QCN,2014-05-26,2014-03-27,CryptoSpecs,1,9,1,1,1,1,0,0.0,0.001767982,0.001770902,0.0001783829,2.124495e-05,0.0001784057,2.124495e-05,0.0,4,1.220924e-06,4.869862e-06
NSR,2014-10-25,2014-12-09,kristianb,1,1,1,139,1,1,0,0.0,0.001227357,0.001229161,9.742731e-05,1.444043e-05,9.743461e-05,1.444043e-05,0.0,5,8.520783e-07,3.492298e-06
UTC,2014-02-09,2013-07-22,digit,1,336,5,55,95,23,72,0.1736445,0.01114665,0.01126637,0.0008414435,0.0001012289,0.0008421069,0.0001012312,28238.75,3,2.310678e-05,7.995129e-05
GOOD,2014-06-08,2013-05-27,maxpower,1,308,2,21,18,2,16,0.254902,0.0130031,0.01311813,0.0009184464,0.0001235373,0.0009192522,0.0001235412,1.45,4,5.608948e-06,2.082429e-05
CESC,2014-04-03,2014-03-21,cryptoescudo,1,17,1,1,1,0,1,0.0,0.001827887,0.001830452,2.170469e-05,2.892606e-05,2.170469e-05,2.892622e-05,0.0,inf,1.099001e-06,4.676444e-06
BRIT,2014-07-03,2011-03-21,Anonymous,1,2243,220,433,323,189,134,0.0705769,0.3724515,0.4954089,0.007650742,0.002318699,0.007687888,0.002319956,119805.5,1,0.06255138,0.05672438
XCASH,2014-09-11,2013-12-30,musty97,1,57,5,11,14,12,2,0.02197802,0.004434291,0.004452663,0.0004302607,5.512676e-05,0.0004304135,5.512741e-05,115.8512,5,5.02042e-06,1.962938e-05
HTML5,2014-09-19,2014-09-29,HTMLCOIN,1,188,0,165,42,40,2,0.009291521,0.00129313,0.001294524,0.0001040388,1.513707e-05,0.0001040451,1.513707e-05,155.35,4,7.739765e-06,3.151138e-05
MTC,2014-03-15,2014-01-21,Marinecoin,1,2,1,1,1,0,1,0.0,0.003621718,0.003631963,3.252033e-05,3.252138e-05,3.252033e-05,3.252138e-05,0.0,inf,1.577431e-06,6.564227e-06
PINK,2014-05-11,2013-05-27,maxpower,1,285,2,21,18,2,16,0.254902,0.0130031,0.01311813,0.0009184464,0.0001235373,0.0009192522,0.0001235412,1.45,4,5.608948e-06,2.082429e-05
SDC,2014-07-31,2014-01-09,shadowcoin,1,8,1,1,6,6,0,0.06666667,0.003766056,0.003778528,0.0003671203,3.579226e-05,0.0003672106,3.579226e-05,0.0,4,2.69149e-06,1.050649e-05
ARI,2014-02-20,2014-02-08,olympicsdude,1,74,1,3,109,102,7,0.01349948,0.002659524,0.002664817,0.000280011,3.580816e-05,0.0002800618,3.580843e-05,248411.3,4,3.99966e-05,0.0001556852
TRUST,2014-07-10,2014-06-22,mitchellmint,1,354,3,118,26,14,12,0.1466667,0.001524016,0.001525942,0.000123191,2.26139e-05,0.0001232027,2.261399e-05,1787.567,4,2.327757e-06,7.848156e-06
NYAN,2014-02-09,2013-08-29,Tommo_Aus,1,157,2,27,7,1,6,0.3809524,0.009231618,0.009310818,6.276676e-05,9.388085e-05,6.276676e-05,9.388334e-05,47.83333,inf,3.535106e-06,1.468258e-05
HBN,2013-12-20,2013-01-02,xorxor,1,470,12,1,8,8,0,0.3214286,0.0270035,0.02768001,0.001430531,0.0001580278,0.0014323,0.0001580278,0.0,3,3.644596e-05,9.089704e-05
TIX,2013-11-03,2013-01-02,xorxor,1,457,11,1,8,8,0,0.3214286,0.0270035,0.02768001,0.001430531,0.0001580278,0.0014323,0.0001580278,0.0,3,3.644596e-05,9.089704e-05
CANN,2014-08-02,2014-02-26,hypes,1,96,5,61,128,113,15,0.01820866,0.002159946,0.002164754,0.0002297014,3.204351e-05,0.0002297376,3.204369e-05,146036.5,4,2.401519e-05,9.148774e-05
GSX,2014-11-23,2014-11-05,infazan,1,233,8,549,147,70,77,0.05477855,0.001261099,0.001262199,0.0001009051,1.9374e-05,0.000100912,1.937406e-05,280567.9,4,4.874649e-05,0.0001602731
DRS,2014-06-15,2014-04-30,Cryddit,1,346,16,245,134,55,79,0.101468,0.001639945,0.001642922,0.0001483484,2.57245e-05,0.0001483642,2.572466e-05,226435.0,3,7.780684e-05,0.0001472353
DARK,2014-12-06,2014-11-14,FUDcoin,1,21,1,1,33,33,0,0.01325758,0.001247973,0.001249009,0.0001001657,1.463122e-05,0.0001001718,1.463122e-05,0.0,4,1.666481e-05,5.768583e-05
NAS,2014-04-15,2011-02-16,grondilu,1,941,72,143,131,63,68,0.1869159,0.2518233,0.3252946,0.0104126,0.002920921,0.01050701,0.002923491,13707.54,2,0.01615846,0.01990351
CCN,2014-04-25,2014-03-25,Cannacoin,1,76,3,31,18,16,2,0.0,0.001787954,0.001790436,0.0001832259,2.855614e-05,0.0001832437,2.855632e-05,179.0857,4,3.124301e-06,1.193665e-05
NAV,2014-06-12,2014-05-27,GREEDYJOHN,1,342,6,122,34,19,15,0.08712121,0.001589356,0.001592262,0.0001320931,2.364142e-05,0.0001321083,2.364157e-05,13812.21,4,6.418572e-06,2.197367e-05
BOB,2014-08-27,2014-01-11,deeppurple72,1,373,74,195,21,12,9,0.1333333,0.003746368,0.003756747,0.0003653904,4.937875e-05,0.0003654738,4.937928e-05,24.5,4,2.777399e-06,1.115603e-05
SHLD,2014-07-12,2014-07-09,shieldcoindevs,1,28,1,1,34,34,0,0.003565062,0.00147678,0.001478463,0.0001170338,1.673388e-05,0.0001170423,1.673388e-05,0.0,3,4.11955e-06,1.458768e-05
MRC2,2014-03-03,2014-09-24,new_microcoin,1,0,0,1,4,4,0,0.1666667,0.001304667,0.001306079,0.0001045287,1.52082e-05,0.0001045348,1.52082e-05,0.0,4,1.450058e-06,4.912446e-06
XBOT,2014-09-07,2013-05-27,maxpower,1,334,2,21,18,2,16,0.254902,0.0130031,0.01311813,0.0009184464,0.0001235373,0.0009192522,0.0001235412,1.45,4,5.608948e-06,2.082429e-05
APEX,2014-07-18,2014-03-27,CryptoSpecs,1,13,1,1,1,1,0,0.0,0.001767982,0.001770902,0.0001783829,2.124495e-05,0.0001784057,2.124495e-05,0.0,4,1.220924e-06,4.869862e-06
MYR,2014-03-08,2013-08-29,Tommo_Aus,1,180,2,27,7,1,6,0.3809524,0.009231618,0.009310818,6.276676e-05,9.388085e-05,6.276676e-05,9.388334e-05,47.83333,inf,3.535106e-06,1.468258e-05
UIS,2015-01-12,2014-12-22,neuroMode,1,450,56,367,317,189,128,0.04916502,0.001215585,0.001217101,9.64621e-05,1.89317e-05,9.647101e-05,1.893175e-05,1850176.0,3,0.0001305151,0.0002989331
LYC,2014-04-11,2014-02-09,vampirecoin,1,35,3,1,13,13,0,0.06410256,0.002614733,0.002624477,0.0002741185,2.640613e-05,0.0002742073,2.640613e-05,0.0,4,2.495329e-06,1.037425e-05
IOC,2014-08-02,2011-08-17,bcpokey,1,81,3,89,50,30,20,0.08067376,0.02965202,0.03017599,0.00181888,0.0004307072,0.001821049,0.0004307488,5182.999,3,0.0002509454,0.0005788866
NXT,2013-12-04,2012-03-03,zhoutong,1,327,25,174,195,179,16,0.1335004,0.03297818,0.03417337,0.001674188,0.0003555256,0.001676655,0.0003555713,34245.56,2,0.001885127,0.003023763
BQC,2013-05-08,2012-07-04,Cubox,1,8,3,1,4,4,0,0.1666667,0.03212926,0.03311556,0.001584392,0.0001862891,0.00158679,0.0001862891,0.0,3,2.375864e-05,6.311556e-05
CRAIG,2014-09-30,2014-09-24,CraigsCoin,1,7,1,1,5,5,0,0.0,0.00130482,0.001306238,0.0001045298,1.52082e-05,0.0001045379,1.52082e-05,0.0,4,2.305751e-06,6.827823e-06
OC,2014-05-13,2013-05-27,maxpower,1,287,2,21,18,2,16,0.254902,0.0130031,0.01311813,0.0009184464,0.0001235373,0.0009192522,0.0001235412,1.45,4,5.608948e-06,2.082429e-05
BVC,2014-10-04,2014-08-30,Sumpfbiene,1,114,4,207,20,16,4,0.05789474,0.001371373,0.001373418,0.0001079863,2.050161e-05,0.000107993,2.050169e-05,3700.347,4,5.556346e-06,2.020313e-05
CXC,2014-12-25,2014-10-31,3angle,1,233,5,107,187,175,12,0.01888986,0.001259474,0.001261089,0.0001010907,1.942552e-05,0.0001010975,1.942559e-05,177366.4,3,3.699667e-05,0.0001155374
JUDGE,2014-07-08,2014-06-27,judgecrypto,1,220,8,50,49,39,10,0.04255319,0.001505916,0.001508587,0.0001208838,2.240163e-05,0.0001208946,2.240172e-05,53072.93,4,6.751792e-06,2.250509e-05
FST,2013-07-04,2013-01-02,xorxor,1,390,10,1,8,8,0,0.3214286,0.0270035,0.02768001,0.001430531,0.0001580278,0.0014323,0.0001580278,0.0,3,3.644596e-05,9.089704e-05
HZ,2014-07-14,2014-10-03,easteagle13,1,89,2,164,12,6,6,0.07575758,0.001291388,0.001292919,0.0001034775,1.982092e-05,0.000103485,1.982098e-05,134.7829,4,1.037035e-06,4.269553e-06
XST,2014-07-10,2014-07-09,StealthDevs,1,6,1,1,55,55,0,0.01414141,0.001476891,0.001478497,0.0001170763,1.673388e-05,0.0001170852,1.673388e-05,0.0,3,1.292936e-05,4.423839e-05
SMBR,2014-10-20,2014-10-12,Sembro Development,1,29,2,38,14,14,0,0.02197802,0.001281501,0.001282732,0.000102441,1.498464e-05,0.0001024491,1.498464e-05,0.0,4,2.204484e-06,8.431241e-06
CLOAK,2014-06-06,2014-04-28,danosphere,1,210,20,118,437,431,6,0.01495301,0.001642509,0.0016456,0.000153142,2.599316e-05,0.0001531632,2.59933e-05,845381.6,3,0.0002036227,0.0006428873
MWC,2014-08-09,2014-08-06,MWC Dev,1,35,1,1,24,24,0,0.02898551,0.001407707,0.001409452,0.0001114859,1.61041e-05,0.0001114939,1.61041e-05,0.0,4,2.267234e-06,8.980976e-06
DEM,2013-12-14,2013-10-16,Bzzzum,1,28,1,1,12,11,1,0.07575758,0.008605874,0.00867409,0.0007034958,8.835619e-05,0.0007039874,8.835851e-05,0.0,4,6.723379e-06,2.309807e-05
FLO,2013-11-27,2013-03-27,qxzn,1,122,3,527,18,9,9,0.1895425,0.02450484,0.024965,0.001368205,0.0002119635,0.001369651,0.0002119783,2966.5,3,3.454411e-05,8.606423e-05
LKY,2013-06-14,2013-01-02,xorxor,1,368,9,1,8,8,0,0.3214286,0.0270035,0.02768001,0.001430531,0.0001580278,0.0014323,0.0001580278,0.0,3,3.644596e-05,9.089704e-05
XSI,2014-04-23,2014-04-17,cryptonewbie,1,164,6,56,51,20,31,0.04156863,0.001680484,0.001682572,0.0001663212,2.686107e-05,0.0001663456,2.686121e-05,114180.1,4,4.781271e-06,1.652287e-05
VIOR,2014-11-23,2014-10-26,Viorcoin,1,116,1,1,13,13,0,0.06410256,0.001262145,0.001263519,0.0001017455,1.481679e-05,0.0001017533,1.481679e-05,0.0,4,8.018491e-06,2.180868e-05
BLOCK,2014-11-01,2014-07-12,APEXcoin_Team,1,139,4,1,51,51,0,0.02196078,0.001470357,0.001471981,0.0001158036,1.665917e-05,0.0001158113,1.665917e-05,0.0,4,6.927559e-06,2.496775e-05
PTC,2014-02-22,2013-12-04,united-scrypt-coin,1,39,2,4,19,18,1,0.1403509,0.006291805,0.006326329,0.0006210723,7.492469e-05,0.000621421,7.492631e-05,31135.0,3,4.812536e-05,0.000140454
ROX,2014-07-01,2014-06-29,Roxcoin,1,23,1,1,59,59,0,0.01168907,0.001501337,0.001502991,0.0001199577,1.701635e-05,0.0001199669,1.701635e-05,0.0,4,8.607661e-06,2.603668e-05
OSC,2014-03-15,2013-01-02,xorxor,1,481,12,1,8,8,0,0.3214286,0.0270035,0.02768001,0.001430531,0.0001580278,0.0014323,0.0001580278,0.0,3,3.644596e-05,9.089704e-05
ROS,2014-09-30,2014-01-19,lulutis2000,1,229,1,38,79,47,32,0.1168452,0.00371878,0.003730534,0.0003583975,4.667967e-05,0.0003584966,4.668013e-05,46493.58,4,2.28643e-05,7.454372e-05
PTS,2013-11-21,2013-05-27,maxpower,1,206,2,21,18,2,16,0.254902,0.0130031,0.01311813,0.0009184464,0.0001235373,0.0009192522,0.0001235412,1.45,4,5.608948e-06,2.082429e-05
MNE,2014-10-25,2014-09-08,pc888,1,7,1,190,1,0,1,0.0,0.001342684,0.00134432,1.545261e-05,2.031208e-05,1.545261e-05,2.031218e-05,0.0,inf,8.604563e-07,3.588011e-06
TRI,2014-07-21,2011-03-09,Stephen Gornick,1,1579,59,113,71,42,29,0.2311475,0.3150995,0.4572591,0.008390716,0.002497062,0.008456172,0.0024991,3413.902,2,0.004849048,0.006351403
TRK,2014-07-16,2014-04-30,Cryddit,1,357,16,245,134,55,79,0.101468,0.001639945,0.001642922,0.0001483484,2.57245e-05,0.0001483642,2.572466e-05,226435.0,3,7.780684e-05,0.0001472353
TRL,2014-09-30,2014-02-08,TrollCoins,1,100,2,1,7,7,0,0.0,0.002654324,0.002660622,0.0002799716,2.65915e-05,0.0002800207,2.65915e-05,0.0,5,1.801548e-06,7.840355e-06
BDC,2015-01-25,2014-11-05,infazan,1,241,9,549,147,70,77,0.05477855,0.001261099,0.001262199,0.0001009051,1.9374e-05,0.000100912,1.937406e-05,280567.9,4,4.874649e-05,0.0001602731
TRC,2013-04-28,2011-07-08,coinotron,1,263,9,1,1,1,0,0.0,0.03889854,0.03998677,0.0002938584,0.000293772,0.0002938584,0.000293772,0.0,inf,2.353483e-05,7.443253e-05
KOBO,2015-02-15,2015-01-12,TheTribesman,1,332,7,394,157,111,46,0.07859238,0.001182362,0.001183655,9.462683e-05,1.873343e-05,9.4634e-05,1.873353e-05,306877.0,3,5.055382e-05,0.0001062668
USDe,2014-02-06,2011-06-20,LehmanSister,1,12,1,3,2,1,1,0.0,0.04117226,0.04226305,0.001804316,0.0006116198,0.001805782,0.0006116821,0.0,3,0.0001042918,0.0002328012
VOOT,2014-06-12,2014-05-30,vootcoin_dev,1,3,2,1,2,2,0,0.0,0.001573782,0.001576521,1.787566e-05,1.787502e-05,1.787566e-05,1.787502e-05,0.0,inf,1.144789e-06,4.816351e-06
ENRG,2014-05-15,2014-04-30,energycr,1,123,1,1,60,60,0,0.01468927,0.001638829,0.001641002,0.0001488614,1.940918e-05,0.0001488767,1.940918e-05,0.0,4,5.540389e-05,0.0001650627
LTCD,2014-09-11,2014-08-29,Litecoindark,1,39,1,1,8,8,0,0.0,0.001365069,0.0013668,0.000108142,1.562085e-05,0.0001081511,1.562085e-05,0.0,5,1.153528e-06,4.750949e-06
OCUPY,2014-11-16,2012-01-25,Bitcoin Oz,1,1136,58,139,114,64,50,0.2018182,0.03179307,0.03304944,0.001716756,0.0003697377,0.001719226,0.0003697966,6697.817,2,0.0005694712,0.0008868786
NEC,2014-03-26,2013-01-02,xorxor,1,481,12,1,8,8,0,0.3214286,0.0270035,0.02768001,0.001430531,0.0001580278,0.0014323,0.0001580278,0.0,3,3.644596e-05,9.089704e-05
NET,2013-12-17,2011-08-18,johnyj,1,368,17,14,11,4,7,0.1636364,0.0305192,0.03115768,0.001820761,0.0004297811,0.00182197,0.0004298287,29.83333,3,0.0002350097,0.0001502805
SILK,2014-05-11,2014-02-13,silkcoinproject,1,2,1,1,3,3,0,0.0,0.002383058,0.002388985,0.0002598701,2.572943e-05,0.0002599171,2.572943e-05,0.0,5,1.532332e-06,6.322907e-06
TEK,2014-05-20,2013-01-02,xorxor,1,481,12,1,8,8,0,0.3214286,0.0270035,0.02768001,0.001430531,0.0001580278,0.0014323,0.0001580278,0.0,3,3.644596e-05,9.089704e-05
PMP,2014-10-20,2014-06-26,TheMightyX,1,882,4,354,294,11,283,0.01676302,0.00151351,0.001515313,0.0001214381,2.245049e-05,0.0001214494,2.245056e-05,30206.53,4,2.913354e-06,1.091507e-05
CGA,2014-02-21,2014-09-07,CGAnomaly,1,0,0,1,3,2,1,0.3333333,0.001346271,0.001347857,1.546838e-05,2.033177e-05,1.546838e-05,2.033185e-05,1.0,inf,9.075776e-07,3.786892e-06
NBT,2014-09-23,2014-07-24,ronnyb,1,18,7,1,13,13,0,0.01282051,0.001442098,0.001443929,0.0001125381,1.637787e-05,0.0001125455,1.637787e-05,0.0,4,2.730898e-06,1.071687e-05
TES,2014-02-06,2013-05-27,maxpower,1,246,2,21,18,2,16,0.254902,0.0130031,0.01311813,0.0009184464,0.0001235373,0.0009192522,0.0001235412,1.45,4,5.608948e-06,2.082429e-05
NBE,2014-09-13,2014-06-04,bitcentavo,1,6,1,1,4,4,0,0.0,0.001566084,0.001568429,0.0001292414,1.770444e-05,0.0001292554,1.770444e-05,0.0,5,1.106483e-06,4.649021e-06
CORG,2014-02-21,2014-01-31,Altcoinfaucet,1,14,1,1,1,1,0,0.0,0.002941133,0.002948113,2.855674e-05,2.855593e-05,2.855674e-05,2.855593e-05,0.0,inf,1.972002e-06,8.199516e-06
GML,2014-07-03,2014-05-05,gameleaguedev,1,89,2,18,120,120,0,0.01134454,0.001631013,0.001633127,0.0001469446,1.916259e-05,0.000146962,1.916259e-05,0.0,4,1.74124e-05,6.835382e-05
ELC,2013-06-09,2013-01-02,xorxor,1,352,9,1,8,8,0,0.3214286,0.0270035,0.02768001,0.001430531,0.0001580278,0.0014323,0.0001580278,0.0,3,3.644596e-05,9.089704e-05
RBBT,2014-08-30,2014-02-16,rabbitcointeam,1,33,1,1,3,3,0,0.0,0.002372037,0.002377574,0.0002529202,2.529404e-05,0.0002529667,2.529404e-05,0.0,5,2.022115e-06,7.855066e-06
FLT,2014-03-20,2014-03-05,coolisbad,1,185,1,48,72,45,27,0.05320814,0.002020038,0.002024577,0.0002178456,3.102923e-05,0.0002178865,3.102945e-05,92598.8,4,1.39813e-05,4.462165e-05
RDD,2014-02-09,2013-08-29,Tommo_Aus,1,157,2,27,7,1,6,0.3809524,0.009231618,0.009310818,6.276676e-05,9.388085e-05,6.276676e-05,9.388334e-05,47.83333,inf,3.535106e-06,1.468258e-05
DIEM,2014-04-28,2014-03-13,fusioncoin,1,110,2,1,9,9,0,0.0,0.001878284,0.001881255,0.0002002319,2.236786e-05,0.000200261,2.236786e-05,0.0,4,2.596818e-06,1.098129e-05
ADN,2014-04-15,2014-04-06,defaced,1,1147,29,1130,1216,845,371,0.03200903,0.001749853,0.00175306,0.0001720094,2.754262e-05,0.0001720301,2.754278e-05,8225096.0,3,0.0003589782,0.0009801983
MINT,2014-02-19,2013-05-27,maxpower,1,257,2,21,18,2,16,0.254902,0.0130031,0.01311813,0.0009184464,0.0001235373,0.0009192522,0.0001235412,1.45,4,5.608948e-06,2.082429e-05
ELT,2014-06-12,2011-06-21,bitrebel,1,781,73,6,110,89,21,0.1080938,0.03937583,0.04061072,0.0018009,0.0005890081,0.001802129,0.0005890802,7873.174,2,0.001474382,0.002753529
MED,2014-10-22,2013-05-27,maxpower,1,338,2,21,18,2,16,0.254902,0.0130031,0.01311813,0.0009184464,0.0001235373,0.0009192522,0.0001235412,1.45,4,5.608948e-06,2.082429e-05
MEC,2013-07-07,2013-01-02,xorxor,1,390,10,1,8,8,0,0.3214286,0.0270035,0.02768001,0.001430531,0.0001580278,0.0014323,0.0001580278,0.0,3,3.644596e-05,9.089704e-05
HIRO,2014-03-26,2014-03-08,bonesoul,1,16,2,44,10,7,3,0.06666667,0.001962884,0.00196666,0.0002093419,3.052519e-05,0.0002093814,3.052545e-05,129.3762,4,4.048299e-06,1.364725e-05
NAUT,2014-05-15,2013-05-27,maxpower,1,287,2,21,18,2,16,0.254902,0.0130031,0.01311813,0.0009184464,0.0001235373,0.0009192522,0.0001235412,1.45,4,5.608948e-06,2.082429e-05
SMLY,2015-01-28,2014-11-05,gstefans,1,56,1,1,2,2,0,0.0,0.001259404,0.001261293,0.0001009059,1.471584e-05,0.0001009136,1.471584e-05,0.0,5,9.163598e-07,3.752498e-06
GDC,2013-12-17,2013-06-23,nordicminers,1,28,2,1,1,1,0,0.0,0.01147647,0.01161509,7.31208e-05,7.311545e-05,7.31208e-05,7.311545e-05,0.0,inf,3.838806e-06,1.578584e-05
BOOM,2014-08-02,2014-01-28,argutus,1,13,6,58,16,16,0,0.04166667,0.003182743,0.003195992,0.0003098428,2.923036e-05,0.0003099461,2.923036e-05,0.0,4,9.239697e-06,2.817813e-05
WKC,2014-06-25,2013-08-29,Tommo_Aus,1,241,2,27,7,1,6,0.3809524,0.009231618,0.009310818,6.276676e-05,9.388085e-05,6.276676e-05,9.388334e-05,47.83333,inf,3.535106e-06,1.468258e-05
GDN,2014-04-28,2014-04-12,GlobalDenomination,1,123,3,1,7,7,0,0.0,0.001716071,0.001718768,0.0001699509,2.043819e-05,0.0001699711,2.043819e-05,0.0,5,2.1778e-06,9.059777e-06
QSLV,2014-11-13,2014-10-27,QuicksilverCoin,1,40,2,1,2,2,0,0.0,0.001259939,0.001261319,0.0001016894,1.480779e-05,0.0001016969,1.480779e-05,0.0,4,1.291211e-06,4.425292e-06
VCOIN,2014-08-09,2014-03-18,v.coinz,1,236,10,1,0,0,0,0.0,2.197368e-05,2.197368e-05,2.197368e-05,2.197368e-05,2.197368e-05,2.197368e-05,0.0,inf,1.103529e-06,4.707213e-06
CIN,2014-09-07,2012-07-20,smoothie,1,4245,153,376,347,213,134,0.1138228,0.03308616,0.03425326,0.001589083,0.0003195364,0.001591551,0.0003195756,365463.9,2,0.002268211,0.003546527
SEED,2014-10-07,2014-02-26,DogeTrainer,1,3,1,1,2,2,0,0.0,0.002156653,0.002160531,0.0002297108,2.397852e-05,0.0002297534,2.397852e-05,0.0,4,1.283114e-06,5.385268e-06
