coin,earliest_trade_date,network_date,user1,user1_num_mentions,user1_num_posts,user1_num_subjects,user1_days_since_first_post,user1_degree_total,user1_degree_incoming,user1_degree_outgoing,user1_clustering_coefficient,user1_closeness_centrality_unweighted,user1_closeness_centrality_weighted,user1_closeness_centrality_incoming_unweighted,user1_closeness_centrality_outgoing_unweighted,user1_closeness_centrality_incoming_weighted,user1_closeness_centrality_outgoing_weighted,user1_betweenness_centrality_weighted,user1_satoshi_distance,user1_satoshi_pagerank_weighted,user1_pagerank_weighted
MSC,2013-12-24,2013-12-12,prophetx,1,140,4,218,67,21,46,0.1044776,0.005502734,0.005532382,0.0005793667,6.937905e-05,0.0005796183,6.938026e-05,69479.15,3,2.524037e-05,5.581888e-05
XWC,2014-04-18,2014-10-01,WhitecoinFoundation,1,0,0,1,11,11,0,0.0,0.001287754,0.001289258,0.0001036602,1.510711e-05,0.0001036669,1.510711e-05,0.0,4,2.355046e-06,9.496892e-06
DP,2014-10-04,2014-09-21,7vpo,1,76,2,219,18,6,12,0.04575163,0.001320455,0.001322212,0.0001051423,2.004746e-05,0.0001051494,2.004756e-05,9022.71,4,9.882693e-07,3.874083e-06
BQC,2013-05-08,2013-04-15,CaptChadd,1,248,21,284,68,51,17,0.1514423,0.01934001,0.01972895,0.001206363,0.0001827935,0.001207851,0.0001828019,3599.826,3,0.0001641935,0.0004128405
PPC,2013-04-28,2014-10-24,dogebc,1,0,0,14,142,141,1,0.006281662,0.001267338,0.001268609,0.0001020276,1.951985e-05,0.0001020362,1.95199e-05,226356.3,4,3.77698e-05,0.0001175093
CESC,2014-04-03,2014-03-21,cryptoescudo,1,17,1,1,1,0,1,0.0,0.001827887,0.001830452,2.170469e-05,2.892606e-05,2.170469e-05,2.892622e-05,0.0,inf,1.099001e-06,4.676444e-06
XSI,2014-04-23,2015-05-26,she9888,1,22,0,414,16,7,9,0.1428571,0.00109614,0.001097133,8.646296e-05,1.786169e-05,8.646681e-05,1.786177e-05,633.6083,4,1.843327e-06,6.614727e-06
KARM,2014-02-08,2014-02-03,vdaevski,1,29,1,7,5,0,5,0.0,0.002911091,0.002920247,2.781254e-05,3.772057e-05,2.781254e-05,3.772091e-05,0.0,inf,1.286689e-06,5.614745e-06
EAGS,2015-01-25,2015-01-06,mblados,1,445,4,170,177,140,37,0.02535953,0.001179302,0.001180795,9.517315e-05,1.879431e-05,9.518175e-05,1.879438e-05,414374.4,4,2.17656e-05,7.084087e-05
ARCH,2014-10-06,2014-10-09,cryptobooster,1,2,1,4,28,26,2,0.06349206,0.001278299,0.00127975,0.0001028433,1.973951e-05,0.0001028493,1.973959e-05,18822.83,4,6.962192e-06,2.502979e-05
EAC,2013-12-28,2013-12-21,earthcoin,1,30,3,1,22,19,3,0.04329004,0.004871867,0.004894324,0.0004919853,6.177099e-05,0.0004921694,6.177231e-05,12869.48,4,1.800383e-05,6.323772e-05
GP,2015-01-16,2015-05-08,HYPERfuture,1,512,13,348,282,249,33,0.01436252,0.001111305,0.001112521,8.751275e-05,1.793963e-05,8.751895e-05,1.793968e-05,1776207.0,4,9.581129e-05,0.0003051743
MLS,2014-09-17,2014-08-02,mozzria,1,60,3,2,18,18,0,0.0130719,0.001440024,0.00144208,0.000112529,1.618699e-05,0.0001125402,1.618699e-05,0.0,4,4.485384e-06,1.743129e-05
SOL,2014-09-07,2014-01-08,Solcoin Project,1,95,2,1,28,28,0,0.02116402,0.003783991,0.003797254,0.0003790091,3.619123e-05,0.0003791009,3.619123e-05,0.0,4,2.128756e-05,7.193345e-05
POP,2014-04-23,2014-02-03,cryptojette,1,111,21,5,26,25,1,0.05846154,0.002914516,0.002921608,0.0002976737,3.771777e-05,0.0002977518,3.771807e-05,18889.0,4,5.612887e-05,0.0001183722
QCN,2014-05-26,2014-05-09,OracionSeis,1,232,10,348,86,67,19,0.08492507,0.001636972,0.00163974,0.0001436371,2.498905e-05,0.0001436493,2.498922e-05,283042.7,4,5.391794e-05,0.0001517205
XMR,2014-05-20,2014-05-18,superresistant,1,811,6,367,275,38,237,0.06379664,0.001616551,0.00161901,0.0001348062,2.415145e-05,0.0001348183,2.415154e-05,253881.1,3,1.96194e-05,3.94244e-05
PXI,2014-10-04,2014-07-21,Percise,1,186,7,20,9,9,0,0.0,0.001454386,0.001456364,0.0001134109,1.645549e-05,0.0001134209,1.645549e-05,0.0,5,1.803199e-06,7.549325e-06
QB,2014-05-26,2014-02-27,QuarkBar,1,26,1,1,14,14,0,0.03296703,0.002134916,0.002138958,0.0002280104,2.38749e-05,0.0002280538,2.38749e-05,0.0,4,3.450879e-06,1.266051e-05
ALN,2014-03-15,2014-01-10,Aliencoin,1,86,6,1,23,23,0,0.07905138,0.003606482,0.003617311,0.0003606972,3.545094e-05,0.0003607877,3.545094e-05,0.0,4,1.413751e-05,5.232112e-05
BLOCK,2014-11-01,2014-07-12,APEXcoin_Team,1,139,4,1,51,51,0,0.02196078,0.001470357,0.001471981,0.0001158036,1.665917e-05,0.0001158113,1.665917e-05,0.0,4,6.927559e-06,2.496775e-05
PXC,2013-07-04,2013-11-12,ghostlander,1,19,0,204,50,25,25,0.1641156,0.008630836,0.008695844,0.0007021832,8.417743e-05,0.0007025903,8.417918e-05,5323.283,3,2.405481e-05,6.796412e-05
TIPS,2013-12-31,2013-12-23,MystPhysX,1,57,1,1,75,74,1,0.002522523,0.004562854,0.004579193,0.0004772262,5.998776e-05,0.0004773637,5.99887e-05,35335.98,4,3.614515e-05,0.0001343365
VPN,2014-11-23,2014-07-23,vpncoin,1,302,7,1,8,8,0,0.07142857,0.001446313,0.00144835,0.0001125673,1.640259e-05,0.0001125782,1.640259e-05,0.0,4,2.951767e-06,1.019781e-05
UTC,2014-02-09,2014-01-14,bumface,1,110,1,10,20,18,2,0.04736842,0.003815569,0.00382734,0.0003621719,4.817447e-05,0.0003622654,4.817495e-05,33631.41,4,3.905504e-05,0.0001129835
AC,2014-04-20,2014-04-12,AsiaCoin,1,61,1,1,5,5,0,0.0,0.001716178,0.001719227,0.0001699151,2.043819e-05,0.0001699335,2.043819e-05,0.0,5,2.859127e-06,1.03689e-05
BALLS,2014-11-04,2014-11-02,norcalnewbie707,1,17,1,298,39,34,5,0.03103914,0.001265519,0.001266627,0.0001008428,1.940968e-05,0.0001008493,1.940974e-05,33950.19,4,5.566536e-06,1.896262e-05
RBY,2014-03-20,2014-02-12,rby,1,7,1,6,14,12,2,0.02564103,0.00246125,0.002466653,0.0002617521,3.476589e-05,0.0002618081,3.476623e-05,19938.17,4,9.420022e-06,3.581045e-05
FC2,2014-06-12,2014-05-01,FuelCoinTeam,1,26,1,1,14,14,0,0.01098901,0.001640407,0.001642668,0.0001487197,1.936858e-05,0.0001487442,1.936858e-05,0.0,5,4.677545e-06,1.787044e-05
DOPE,2014-02-22,2014-02-16,dopey,1,278,12,61,315,288,27,0.01226755,0.002376563,0.002382418,0.0002529152,3.392988e-05,0.0002529681,3.393006e-05,1563031.0,3,0.0002556497,0.0008900787
SDC,2014-07-31,2014-07-19,sdcoin,1,28,2,2,15,15,0,0.03809524,0.001457274,0.001458987,0.0001134724,1.649866e-05,0.0001134818,1.649866e-05,0.0,4,2.450251e-06,7.440476e-06
SLR,2014-03-29,2014-01-24,ddirt,1,29,1,15,14,13,1,0.0989011,0.003387358,0.003397611,0.0003200501,4.291309e-05,0.0003201191,4.291347e-05,45.66667,4,4.606169e-06,1.736104e-05
BRIT,2014-07-03,2013-06-01,Elwar,1,1517,116,1046,810,454,356,0.07069195,0.01311549,0.01329401,0.0008902031,0.0001205774,0.0008909606,0.0001205821,4186964.0,2,0.002315619,0.003015345
NEOS,2014-08-25,2014-08-19,twoturtles,1,172,3,202,75,72,3,0.01225225,0.001383051,0.001384422,0.0001106772,2.082822e-05,0.0001106861,2.082829e-05,33982.06,4,2.747122e-05,8.783781e-05
CND,2014-10-24,2014-11-27,altcoin.center,1,51,3,80,42,31,11,0.06097561,0.001239049,0.001240191,9.83651e-05,1.913265e-05,9.837207e-05,1.913274e-05,33135.05,4,8.623052e-06,2.528886e-05
FRC,2013-05-03,2014-06-28,FreicoinMafia,1,0,0,1,0,0,0,0.0,1.70381e-05,1.70381e-05,1.70381e-05,1.70381e-05,1.70381e-05,1.70381e-05,0.0,inf,9.261745e-07,3.890774e-06
AU,2014-10-09,2014-09-24,aucoin,1,37,1,1,13,13,0,0.05128205,0.001304889,0.001306231,0.0001045411,1.52082e-05,0.0001045492,1.52082e-05,0.0,4,2.341244e-06,9.134405e-06
HTML5,2014-09-19,2014-12-13,KCoinH,1,0,0,35,2,1,1,0.0,0.001222743,0.001223853,1.440528e-05,1.899958e-05,1.440528e-05,1.899964e-05,36.66667,inf,9.096546e-07,3.786294e-06
LIMX,2014-06-08,2014-06-04,IParn,1,234,3,61,227,219,8,0.01159455,0.001567575,0.001569639,0.0001292491,2.324895e-05,0.0001292597,2.324906e-05,361876.3,4,7.655559e-05,0.0002596849
ARI,2014-02-20,2014-02-08,olympicsdude,1,74,1,3,109,102,7,0.01349948,0.002659524,0.002664817,0.000280011,3.580816e-05,0.0002800618,3.580843e-05,248411.3,4,3.99966e-05,0.0001556852
MTC,2014-03-15,2014-12-02,Marinecoin,1,2,1,316,4,3,1,0.3333333,0.001233901,0.001235421,9.806271e-05,1.448939e-05,9.807098e-05,1.448939e-05,0.0,4,1.598788e-06,5.760488e-06
CNL,2014-07-21,2014-07-19,ConcealCoin,1,4,1,1,58,58,0,0.01149425,0.001457527,0.001459057,0.0001135284,1.649866e-05,0.0001135373,1.649866e-05,0.0,4,7.655925e-06,2.636493e-05
SLG,2014-09-23,2014-08-03,Sterlingcoin,1,297,1,1,18,18,0,0.0130719,0.001436302,0.001438005,0.0001120604,1.616501e-05,0.0001120675,1.616501e-05,0.0,4,5.088879e-06,2.012894e-05
U,2014-11-16,2013-06-24,ilovealtcoins,1,140,5,13,55,44,11,0.21174,0.01191891,0.01207992,0.0008403432,0.00011104,0.0008408676,0.0001110454,16273.19,3,5.346724e-05,0.0001534356
DGB,2014-02-06,2014-02-04,sa_ddam213,1,24,9,30,7,5,2,0.0,0.002838292,0.002845965,0.0002963961,3.734994e-05,0.0002964517,3.735038e-05,28.91667,4,4.578905e-06,1.603823e-05
XCASH,2014-09-11,2014-09-02,johnnyxcash,1,28,1,1,10,10,0,0.08888889,0.001358283,0.001359871,0.0001075,1.555137e-05,0.0001075099,1.555137e-05,0.0,4,2.191503e-06,8.170266e-06
CFN,2014-12-16,2014-05-14,ConfessionCoin,1,127,1,1,20,20,0,0.0,0.001616986,0.001619062,0.0001384259,1.857286e-05,0.0001384384,1.857286e-05,0.0,4,4.053716e-06,1.688938e-05
NKA,2015-01-28,2013-11-14,Tsunamirain,1,108,9,99,49,41,8,0.09158187,0.008703877,0.008787971,0.0006944068,8.3796e-05,0.0006948608,8.379868e-05,4279.917,3,3.102896e-05,8.175747e-05
PFC,2014-11-23,2014-11-18,HashProfit,1,2,1,1,14,14,0,0.0,0.001243342,0.001244676,9.940827e-05,1.4593e-05,9.941641e-05,1.4593e-05,0.0,4,3.060135e-06,1.175159e-05
ROS,2014-09-30,2014-09-05,godivacoin,1,77,3,1,3,3,0,0.0,0.001346221,0.001347817,0.0001070968,1.549667e-05,0.0001071055,1.549667e-05,0.0,6,9.115379e-07,3.797601e-06
RDD,2014-02-09,2014-01-21,ReddCoin,1,63,3,1,59,59,0,0.02863822,0.003633948,0.003645277,0.0003444224,3.252033e-05,0.000344506,3.252033e-05,0.0,4,1.306433e-05,4.836578e-05
NRB,2013-07-04,2013-12-03,educatedwarrior,1,20,0,192,9,0,9,0.2222222,0.006617673,0.006653556,5.149861e-05,7.564468e-05,5.149861e-05,7.564574e-05,0.0,inf,2.344212e-06,9.817055e-06
WKC,2014-06-25,2014-05-27,wankcoin,1,12,1,1,16,16,0,0.025,0.001589387,0.001591454,0.0001321469,1.799338e-05,0.0001321618,1.799338e-05,0.0,4,4.47782e-06,1.563367e-05
HUC,2014-02-14,2013-09-25,snailbrain,1,352,15,811,196,157,39,0.05428493,0.009204118,0.009290523,0.0007311106,9.026421e-05,0.0007314821,9.026647e-05,80400.05,3,0.0001620102,0.0004122827
NOTE,2014-03-08,2014-02-17,DNotes,1,100,3,1,1,1,0,0.0,0.002343622,0.002349541,0.0002497401,2.510923e-05,0.0002497835,2.510923e-05,0.0,4,1.293412e-06,5.45469e-06
SWIFT,2014-10-05,2014-10-03,BitSwift,1,46,2,4,40,40,0,0.01282051,0.00129176,0.001293158,0.0001035257,1.508409e-05,0.0001035324,1.508409e-05,0.0,4,7.94744e-06,2.956812e-05
PINK,2014-05-11,2014-05-02,bigman,1,39,3,1,19,19,0,0.04093567,0.001641565,0.001643804,0.0001481401,1.931994e-05,0.0001481592,1.931994e-05,0.0,4,3.466747e-06,1.300179e-05
BDSM,2014-10-20,2014-09-20,altcoin.center,1,51,3,12,3,0,3,0.0,0.001323361,0.001324997,1.526764e-05,2.006191e-05,1.526764e-05,2.006202e-05,0.0,inf,8.510332e-07,3.549626e-06
CHILD,2014-09-20,2014-08-25,ivanlabrie,1,756,2,433,86,8,78,0.07359781,0.001375735,0.001377807,0.0001088961,2.064134e-05,0.0001089033,2.064144e-05,127035.9,4,2.675365e-06,1.10181e-05
NRS,2014-04-20,2014-09-06,chocobo,1,73,0,257,39,7,32,0.02560455,0.001349359,0.001351886,0.0001069473,2.034069e-05,0.0001069576,2.034082e-05,164820.5,4,4.852188e-06,1.466751e-05
COMM,2014-04-15,2013-08-25,CaptChadd,1,914,40,416,325,261,64,0.08572045,0.009758307,0.009865559,0.0007754511,9.486276e-05,0.0007760334,9.486504e-05,171327.4,3,0.0005055993,0.00127214
TRUST,2014-07-10,2014-06-22,mitchellmint,1,354,3,118,26,14,12,0.1466667,0.001524016,0.001525942,0.000123191,2.26139e-05,0.0001232027,2.261399e-05,1787.567,4,2.327757e-06,7.848156e-06
SUPER,2014-05-26,2013-05-16,Supercoin,1,8,1,1,37,37,0,0.04204204,0.01383176,0.01401123,0.0009556848,8.668516e-05,0.0009563814,8.668516e-05,0.0,4,5.556658e-05,0.0001706752
POT,2014-02-10,2014-01-23,SCryptoMiners,1,73,4,3,9,3,6,0.1388889,0.00345417,0.003466078,0.0003257191,4.371999e-05,0.0003258097,4.372058e-05,108.8655,5,1.977659e-06,8.132634e-06
